restaurant_name,user_id,menu,review_create_time,min_cost,subway,address,category_name,review_context,preprocessed_review_context,total_star,taste_star,quantity_star,delivery_star,image_url,insert_time,keyword
이웃집소녀떡볶이-왕십리점,wo**님,"매콤이（1인분）/1(맛 선택(약간매운맛),떡 선택(쌀떡 ＋ 어묵)),바삭모듬튀김（小）/1,비빔납작만두/1",2021-10-02 00:00:00,"13,000원",2호선 상왕십리역,서울특별시 성동구 하왕십리동 1070 센트라스 1070 센트라스 제C동 1층 105호,일식/돈까스,떡볶이도 튀김도 비빔만두도 다 맛있어서 순삭했습니다^^,떡볶이도 튀김도 비빔만두도 다 맛있어서 순삭했습니다^^,5,5,5,5,-1,2021-12-16 10:01:26,비빔밥 만두 모두 맛있 고 부드러웠 다
싸움의고수-반포삼호가든점,hi**님,1人 보쌈 /1(사이즈 선택(기본 M)),2020-06-12 00:00:00,"8,000원",2호선 교대역,서울 서초구 반포동 50-5 1층 102호,족발/보쌈,보쌈 부드럽고 넘 맛있었습니다 혼자 먹을수있는 보쌈이라니..더할나위없이 좋았습니다 .,보쌈 부드럽고 넘 맛있었습니다 혼자 먹을수있는 보쌈이라니..더할나위없이 좋았습니다 .,5,5,5,5,-1,2021-12-08 20:42:47,부드럽 고 맛있 다
백우드시카고피자바베큐펍,je**님,"시그니쳐 시카고 피자/1,토마토 새우 치즈오븐 스타게티/1,모로코식 감바스（2인 기준）/1,감자튀김/1,코슬로샐러드 （1small tray）/1,맥앤치즈 （1small tray） /1",2020-12-06 00:00:00,"15,000원",2호선 삼성역,서울 강남구 삼성동 151-20,피자/양식,"이거 작넌에 괌에서 간 레스토랑 떠오르게
만드는 수준이네요 배달 피자로 대충 때우려했는데
고급 맛집 찾은 기분",이거 작넌에 괌에서 간 레스토랑 떠오르게 만드는 수준이네요 배달 피자로 대충 때우려했는데 고급 맛집 찾은 기분,5,5,5,5,-1,2021-12-09 00:19:19,피자 걱정 했 는데 화려 한 레스토랑 찾 고 있 것 같 다 말
토마토도시락-홍대상수점,kw**님,"수라한상/1(단품 or 세트 선택(단품)),마늘간장치킨도시락/1(단품 or 세트 선택(단품))",2021-08-26 00:00:00,"14,900원",2호선 합정역,서울 마포구 합정동 410-2 1층 5호,분식,"배달이 너무 늦어 아쉽네요. 주문후 한시간 훌쩍 넘는 시간이 걸렸어요. 감안해서 일찍 주문하시면 좋겠습니다. 
가장 많은 종류가 들어있는 도시락을 시켰는데 음식맛도 깔끔합니다. 다만 4종 반찬이 빠져서 뒤늦게 가져다주시긴 했지만 조금 아쉽구요. 메뉴가 다양하고 선택지가 많은점은 좋은것 같아요.   
#식후감",배달이 너무 늦어 아쉽네요. 주문후 한시간 훌쩍 넘는 시간이 걸렸어요. 감안해서 일찍 주문하시면 좋겠습니다.  가장 많은 종류가 들어있는 도시락을 시켰는데 음식맛도 깔끔합니다. 다만 4종 반찬이 빠져서 뒤늦게 가져다주시긴 했지만 조금 아쉽구요. 메뉴가 다양하고 선택지가 많은점은 좋은것 같아요.     식후감,5,5,5,3,https://rev-static.yogiyo.co.kr/07ad31f10a1fa7b4db9893c1137e18f0.jpg,2021-12-08 16:03:14,다양 성 가장 큰 도시락 주문 했 는데 음식 맛 깨끗 하
위치스,lo**님,머쉬룸 위치스 샌드위치＋1인분 감자튀김/1,2020-12-12 00:00:00,"12,000원",2호선 강변역,서울특별시 광진구 구의동 213-14,피자/양식,익스프레스 배달이 늦어져서 전화 두번이나했었는데 사장님이 친절하게 응대하고 해결해주셨어요~맛도 좋았습니다,익스프레스 배달이 늦어져서 전화 두번이나했었는데 사장님이 친절하게 응대하고 해결해주셨어요~맛도 좋았습니다,5,5,5,5,-1,2021-12-08 16:17:44,배달 늦 어서 번 전화 걸 는데 상사 대답 하 고 해결 할 만큼 친절 했 좋
스시란-군자점,me**님,연어사시미정식（사시미20점＋튀김＋모듬초밥5p）/1,2020-10-30 00:00:00,"8,000원",2호선 용답역,서울 광진구 군자동 463-6 태영빌딩 2층,1인분 주문,배달 시간도 빠르고 양도 적당했어요! 그리고 너무 맛있어요 잘먹었습니다!!,배달 시간도 빠르고 양도 적당했어요! 그리고 너무 맛있어요 잘먹었습니다!!,5,5,5,5,https://rev-static.yogiyo.co.kr/0b24872c6731b836956aa4c5efa9ee36.jpg,2021-12-09 00:24:42,시간 빠르 고 양 적절 했
생어거스틴-GFC점,ml**님,"왕새우 팟타이 [20%할인]/1(일회용 수제세트 선택(일회용 수저세트X（미포함）)),나시고랭 [20%할인]/1(일회용 수제세트 선택(일회용 수저세트X（미포함）)),뿌 팟 봉커리 [20%할인]/1(일회용 수제세트 선택(일회용 수저세트X（미포함）))",2021-07-18 00:00:00,"12,000원",2호선 역삼역,서울 강남구 역삼동 737 강남파이낸스센터 지하1층,"피자/양식, 한식",너무 맛있어요 역시 생 어 버스틴이에요 자주 먹을게요,너무 맛있어요 역시 생 어 버스틴이에요 자주 먹을게요,5,5,5,5,-1,2021-12-16 13:12:00,생 베레스 틴 다 많이 먹
청년치킨-삼전점,gu**님,반반치킨（쳥년 양념반＋간장반）/1(뼈 or 순살 선택(순살)),2021-07-20 00:00:00,"10,000원",2호선 잠실새내역,서울특별시 송파구 삼전동 29-8 29-8 1층 104호,1인분 주문,순살치킨에 살고기가 많고 치킨 소스가 너무맛있어요^^ 오랜만에 맛있는 치킨 먹어서 기분이좋았습니다.,순살치킨에 살고기가 많고 치킨 소스가 너무맛있어요^^ 오랜만에 맛있는 치킨 먹어서 기분이좋았습니다.,5,5,5,5,https://rev-static.yogiyo.co.kr/7edc1ae7426176f918293a89f17795a7.jpg https://rev-static.yogiyo.co.kr/b2de6e39415c84030e4bfc1e0e4bb247.jpg,2021-12-08 23:07:06,고기 많 고 닭고기 소스 너무 좋
김승현스시,a0**님,"연어초밥 10ps/1,캘리포니아롤/1,감자고로케 2ps/1",2021-11-30 00:00:00,"12,000원",2호선 상왕십리역,서울 성동구 하왕십리동 966-12 공영빌딩 1층 102호,일식/돈까스,"지나간 생일 축하해 주려고 주문했는데 생각만큼 맛있었어요. 재료도 신선하고, 깔끔하고 초밥의 밥이 달지도 짜지도 않아서 좋아요. 왠만한 초밥집은 거의 달고 짜서 먹고난후에 항상 갈증났거든요.캘리포니아롤 아주 맛있게 먹었어요.위에 뿌려져있는 채소와 날치알 충분히 맛있게 먹었습니다. 담번엔 쪼금 얇게 썰어주세요.  너무커서 입 찢어지는줄ㅋ","지나간 생일 축하해 주려고 주문했는데 생각만큼 맛있었어요. 재료도 신선하고, 깔끔하고 초밥의 밥이 달지도 짜지도 않아서 좋아요. 왠만한 초밥집은 거의 달고 짜서 먹고난후에 항상 갈증났거든요.캘리포니아롤 아주 맛있게 먹었어요.위에 뿌려져있는 채소와 날치알 충분히 맛있게 먹었습니다. 담번엔 쪼금 얇게 썰어주세요.  너무커서 입 찢어지는줄ㅋ",5,5,5,5,-1,2021-12-08 15:47:30,나 캘리포니아 롤 아주 좋 다
짱닭치킨-자양점,cw**님,"순근셋트（순살치킨2가지맛＋똥집＋콜라500mL＋무）/1(순살 메뉴 선택1(크리스피치킨),순살 메뉴 선택2(양념치킨))",2019-09-08 00:00:00,"14,000원",2호선 건대입구역,서울특별시 광진구 자양동 608-23 608-23 1층,치킨,"무난한 배달 시간과 맛있는 닭이었습니다
또 시켜서 먹을 의사 가득하구요
번창하세요~!",무난한 배달 시간과 맛있는 닭이었습니다 또 시켜서 먹을 의사 가득하구요 번창하세요~!,5,5,5,5,-1,2021-12-16 10:53:50,배달 시간 맛있 닭고기 있 다
북촌손만두-북아현점,sp**님,"북촌피냉면/1(맛 선택(보통맛)),새우만두/1",2021-06-05 00:00:00,"10,000원",2호선 아현역,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지 4단지,분식,"라이더배정이늦어져 
익스프레스안내시간보다는 많이걸렸지만
잘먹었습니다",라이더배정이늦어져  익스프레스안내시간보다는 많이걸렸지만 잘먹었습니다,4,5,5,4,-1,2021-12-16 08:45:15,고속도 가이드 시간 많이 걸렸 지만 잘 먹
BHC-신대방역점,er**님,골드킹 순살/1,2021-12-01 00:00:00,"15,000원",2호선 신대방역,서울특별시 관악구 신림동 532-26 101-2호,치킨,순살이라 먹기 편해요. 단짠단짠이라 맥주 안주로 좋네요,순살이라 먹기 편해요. 단짠단짠이라 맥주 안주로 좋네요,5,5,5,5,https://rev-static.yogiyo.co.kr/c74ce44a2220333a3c42d97042de79af.jpg,2021-12-08 21:37:28,달콤 하 고 짠 해서 맥주 간식 좋 그래
별난분식,vs**님,치즈떡튀순모듬（치즈＋떡볶이＋순대＋튀김）/1,2020-04-22 00:00:00,"12,000원",2호선 잠실나루역,서울 송파구 가락동 41-1번지 1층 104호,"일식/돈까스, 분식",튀김이 너무 눅눅하네요.. 다른건괜찮아요,튀김이 너무 눅눅하네요.. 다른건괜찮아요,4,4,5,4,-1,2021-12-12 04:19:34,스팀 너무 습하 다
또래오래-영등포구청점,ch**님,단짠 한마리/1,2021-11-30 00:00:00,"15,000원",2호선 영등포구청역,서울 영등포구 당산동3가 416,치킨,오랜만에 시켰는데 양도 많고 맛있습니다~~,오랜만에 시켰는데 양도 많고 맛있습니다~~,5,5,5,5,https://rev-static.yogiyo.co.kr/8c26dba8ab779620c29341c50085fd13.jpg,2021-12-08 17:23:04,주문 했 는데 양 많 아서 맛있 어
혼자커피,tj**님,"카야토스트/1(카야토스트 선택(카야 in버터)),카야토스트/1(카야토스트 선택(카야 in햄&치즈)),카야토스트/1(카야토스트 선택(카야 in치즈))",2021-09-18 00:00:00,"8,000원",2호선 낙성대역,서울 관악구 봉천동 1540-25 1층 중앙 102호,카페/디저트,맛있어요.. 카야치즈토스트가 젤 괜찮았어요..,맛있어요.. 카야치즈토스트가 젤 괜찮았어요..,5,5,5,5,-1,2021-12-09 00:04:43,나 야간 치즈 토스트 젤 먹 다
잠실영양센타,he**님,"전기구이통닭/1,영양삼계탕/1",2019-11-09 00:00:00,"11,000원",2호선 종합운동장역,서울 송파구 잠실동 193 태원빌딩 1층,한식,"맛있어요
삼계탕은 너무 식어있어서 끓여먹었지만 맛있으니까 괜찮아요 ㅋㅋ",맛있어요 삼계탕은 너무 식어있어서 끓여먹었지만 맛있으니까 괜찮아요 ㅋㅋ,5,5,5,5,-1,2021-12-16 12:16:30,삼계탕 너무 추웠 지만 맛있 어서 요리 좋 그리스도
포몬스-서울대점,su**님,"P6. 홍두깨, 양지, 차돌박이, 힘줄 쌀국수/1(사이즈 선택(S),숙주 선택(숙주 조리),면 선택(면 조리)),고수 추가/1",2021-11-09 00:00:00,"9,000원",2호선 서울대입구역,서울 관악구 봉천동 1601-22 1층,피자/양식,"양이 정말 많고.. 국물도 맛있어요 청양고추, 양파, 소스, 레몬도 같이 와서 잘 먹었습니다","양이 정말 많고.. 국물도 맛있어요 청양고추, 양파, 소스, 레몬도 같이 와서 잘 먹었습니다",5,5,5,5,-1,2021-12-16 15:19:32,청양 고추 양파 소스 레몬 등 함께 와서 잘 먹
해조활어회수산,do**님,"일반물회 1人/1,가리비 찜/1",2021-10-12 00:00:00,"25,000원",2호선 신정네거리역,서울 양천구 신정동 969-19,일식/돈까스,"맛있게 잘 먹었습니다
다음에 또 시킬게요",맛있게 잘 먹었습니다 다음에 또 시킬게요,5,5,5,5,https://rev-static.yogiyo.co.kr/d4328c12180612a53ce91e3faa2b2adb.jpg,2021-12-08 13:48:48,좋 식사 하 세요 걸 가져올게요
고기왕창자이언트비빔밥-봉천점,ho**님,"비빔밥＋찌개세트 （공기밥X）/1(비빔밥 고기 선택(육회),찌개 선택(돼지김치찌개)),세트（육회 곱빼기 비빔밥＋계란말이 or 떡갈비＋얼큰된장국＋피크닉）/1(메뉴 선택(계란말이),추가 선택(양념장 추가))",2021-12-06 00:00:00,"8,000원",2호선 서울대입구역,서울 관악구 봉천동 47-2 성창원룸텔 1층,1인분 주문,"배달비가 비싸긴하지만
양도많고 맛있어서 괜찮네용",배달비가 비싸긴하지만 양도많고 맛있어서 괜찮네용,5,5,5,5,https://rev-static.yogiyo.co.kr/5c50e46fc885a2350032df77cbad8ab6.jpg,2021-12-09 00:39:50,맛있 고 때문 좋 다
봉구스밥버거-신수점,손님,"봉구킹/1(추가선택(일회용수저)),에그치킨마요/1(추가선택(일회용수저),추가선택(봉컵에담기),토핑선택(참치마요)),봉구스/1(추가선택(일회용수저),추가선택(봉컵에담기),토핑선택(햄))",2020-10-18 00:00:00,"12,000원",2호선 신촌역,서울특별시 마포구 신수동 462 신촌숲아이파크 93-102 신촌숲아이파크 상가 301동 112호,분식,오랜만에 봉구스 먹었는데 맛있네요! 떡볶이도 맛있는데 뒤로갈수록 좀 달아서 물리네요ㅠㅠ,오랜만에 봉구스 먹었는데 맛있네요! 떡볶이도 맛있는데 뒤로갈수록 좀 달아서 물리네요ㅠㅠ,5,5,5,5,https://rev-static.yogiyo.co.kr/82cc97973cb3753c26c532e97f7f9049.jpg,2021-12-09 01:32:59,나 봉우리 먹 지만 맛있 다
평안도순대국감자탕-본점,sk**님,"순대국밥/1(메뉴 추가 선택(섞어),추가 선택(숯불갈비만두 반판))",2021-03-25 00:00:00,"7,900원",2호선 강남역,서울 강남구 역삼동 810-1 화성빌딩 1층,1인분 주문,"순대양이좀더많음좋겠어요~
순살고기/ 순대등을 좀더 추가할수있음좋겠어요~
갈비만두는 좀식어서와서 아쉬웠지만
순대국은맛있게잘먹었습니다",순대양이좀더많음좋겠어요~ 순살고기 순대등을 좀더 추가할수있음좋겠어요~ 갈비만두는 좀식어서와서 아쉬웠지만 순대국은맛있게잘먹었습니다,3,4,4,4,https://rev-static.yogiyo.co.kr/45b1d75277ccaac12e61ecbd1fd467dd.jpg https://rev-static.yogiyo.co.kr/508ef78099a85c754af7db1fee3f2526.jpg https://rev-static.yogiyo.co.kr/40622cf2b978b6ea061a1b072bace150.jpg,2021-12-17 02:13:06,순수 한 바 더 있 바란다 나 고기 초계 등 추가 하 고 싶 다 갈비 만두 조금 추웠 지만 수프 맛있
봉쉐프의옛날수제돈까스,rl**님,세트1（수제돈까스＋생선까스）/1,2021-07-20 00:00:00,"8,000원",2호선 뚝섬역,서울 광진구 화양동 23-40 1층 일부호,일식/돈까스,이런 소스가 푹담긴 돈가스 너무 맛있어요 ㅎㅎ,이런 소스가 푹담긴 돈가스 너무 맛있어요 ㅎㅎ,5,5,5,5,-1,2021-12-16 10:34:30,소스 곁들인 동 아스 정말 맛있 다 그리스도
버거킹-영등포KT점(24),ca**님,"스태커 4 와퍼 세트/1(음료변경(코카-콜라R（변경 없음 ）),사이드변경(프렌치프라이（R）)),몬스터와퍼세트/1(음료변경(아이스아메리카노),사이드변경(어니언링 교환))",2021-12-11 00:00:00,"13,000원",2호선 문래역,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포 35-1 리마크빌 영등포 1층 107호,프랜차이즈,새벽에빠른배달너무좋앗어요 스테이크4는 음ᆢ좀과한느끼한맛이고몬스터추천이요,새벽에빠른배달너무좋앗어요 스테이크4는 음좀과한느끼한맛이고몬스터추천이요,5,5,5,5,-1,2021-12-16 07:25:42,스테이크 개 조금 있 는데 몬스터 추천 이
지코바치킨-중곡1호점,my**님,순살양념（보통맛）/1,2021-11-03 00:00:00,"15,000원",2호선 뚝섬역,서울특별시 광진구 중곡동 231-7 바론채 231-7 바론채 1층 105호,치킨,"배달도 예상시간보다 빨리오고 
맛있어요!! 밥도 엄청많이 주시네용ㅋㅋ",배달도 예상시간보다 빨리오고  맛있어요!! 밥도 엄청많이 주시네용ㅋㅋ,5,5,5,5,-1,2021-12-17 03:14:14,예상 빠르 고 좋 다 어서
피자플래넷-센트라스점,wo**님,"[PIPL세트출시]전메뉴 의좋은4형제（콰트로）L（13인치）/1(토마토베이스 선택(단짠단짠 홀토마토페이스트),엣지（빵테두리）추가 선택(치즈크러스트로 변경),세트변경 추가 선택(변경 안함),소스류 추가 선택(갈릭소스 추가))",2021-06-27 00:00:00,"14,900원",2호선 상왕십리역,서울특별시 성동구 하왕십리동 1070 센트라스 1070 센트라스 아이동 165호,"피자/양식, 야식","맛있게 잘먹었습니다 ~
피자 맛집을 찾았네요^^
서비스도 감사합니다",맛있게 잘먹었습니다 ~ 피자 맛집을 찾았네요^^ 서비스도 감사합니다,5,5,5,5,-1,2021-12-08 15:45:00,서비스 감사 드립니다
놀부보쌈족발-남성점,lu**님,보쌈도시락¸/1,2021-05-08 00:00:00,"17,000원",2호선 사당역,서울 동작구 사당동 248-5 거묵프리미엄빌딩 203호,족발/보쌈,계란후라이가 밑에 깔려있어서 깜짝 놀랐어요 ㅎㅎ 맛있게 잘 먹었습니다,계란후라이가 밑에 깔려있어서 깜짝 놀랐어요 ㅎㅎ 맛있게 잘 먹었습니다,5,5,5,5,-1,2021-12-16 14:27:46,코란 퓨리 밑 있 사실 놀랐 나 좋 식사 했 다
마라고메,ya**님,"꿔바로우/1,향라오징어/1",2021-03-19 00:00:00,"14,000원",2호선 잠실나루역,서울 송파구 방이동 36-8 2층,중국집,"아무래도 거리가 있다보니, 요리들이 눅눅해지는건
어쩔수 없네요.
그럼에도 맛있었고, 좋은 저녁식사였습니다.
감사합니다~","아무래도 거리가 있다보니, 요리들이 눅눅해지는건 어쩔수 없네요. 그럼에도 맛있었고, 좋은 저녁식사였습니다. 감사합니다~",5,5,5,5,-1,2021-12-08 19:50:24,요리 습 해 지 것 불가피 하 다
의령소바-충정로점,jo**님,"[넘버원] 메밀소바 세트 1인세트/1(1인메뉴 선택(메밀 냉비빔소바(냉비빔)),사이드 메뉴 선택（1인 세트메뉴）(황금쓴메밀 감자찐만두 6알),리뷰 이벤트(김치전병 1줄))",2021-08-01 00:00:00,"5,800원",2호선 충정로역,서울특별시 서대문구 합동 31-13 2층 C-2호,"1인분 주문, 프랜차이즈, 일식/돈까스","어제는 ㅂH민, 오늘은 요기요로 이틀 연속 주문해 먹었네요! 넘 맛있어요ㅠㅠ 오늘은 사진을 못찍어서 어제 찍은걸로 올려요 잘먹었습니다👍🏻","어제는 ㅂH민, 오늘은 요기요로 이틀 연속 주문해 먹었네요! 넘 맛있어요ㅠㅠ 오늘은 사진을 못찍어서 어제 찍은걸로 올려요 잘먹었습니다",5,5,5,5,https://rev-static.yogiyo.co.kr/3a1d6da5cf9a44bb7c7f6dfea62db3b1.jpg,2021-12-09 08:23:08,나 요기 이틀 연속 주문 했 모두 맛있 다 사진 못 찍 어서 어제 집 어 들
